Token	POS-Tag	OOV	Id	Index	__next__	Granularidade	Documento
participação	NOUN	0	18	85	2443	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
acionária	ADJ	1	18	86	2444	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
do	ADP	0	18	87	2445	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
banco	NOUN	0	18	88	2446	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
na	ADP	0	18	89	2447	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
empresa	NOUN	0	18	90	2448	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
de	ADP	0	18	91	2449	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
informações	NOUN	0	18	92	2450	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
de	ADP	0	18	93	2451	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
crédito	NOUN	0	18	94	2452	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
Serasa	INTJ	1	18	95	2453	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
e	CCONJ	0	18	96	2454	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
da	ADP	0	18	97	2455	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
sede	NOUN	0	18	98	2456	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
do	ADP	0	18	99	2457	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
BankBoston	PROPN	1	18	100	2458	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
em	ADP	0	18	101	2459	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
São	PROPN	0	18	102	2460	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
Paulo	PROPN	0	18	103	2461	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
e	CCONJ	0	18	104	2462	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
constituição	NOUN	0	18	105	2463	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
de	ADP	0	18	106	2464	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
provisão	NOUN	1	18	107	2465	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
para	ADP	0	18	108	2466	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
créditos	NOUN	0	18	109	2467	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
de	ADP	0	18	110	2468	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
liquidação	NOUN	1	18	111	2469	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
duvidosa	ADJ	1	18	112	2470	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
excedente	NOUN	1	18	113	2471	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
ao	ADP	0	18	114	2472	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
mínimo	NOUN	0	18	115	2473	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
requerido	VERB	1	18	116	2474	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
de	ADP	0	18	117	2475	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
forma	NOUN	0	18	118	2476	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
a	SCONJ	0	18	119	2477	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
permitir	VERB	0	18	120	2478	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
a	DET	0	18	121	2479	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
absorção	NOUN	0	18	122	2480	0	O Itaú , segundo maior banco privado do País , obteve lucro líquido de R$ 4,016 bilhões no primeiro semestre desse ano , superando o rival Bradesco e registrando o maior lucro entre bancos privados nos últimos 20 anos . Segundo cálculos da consultoria Economática , o resultado só perde para os R$ 4,032 bilhões ( valores atualizados pelo IPCA ) registrados pelo Banco do Brasil no primeiro semestre do ano passado . ' Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress ' , informou o Itaú .
